"order_id","user_id","order_timestamp","product_id","product_category","product_price","quantity"
ORD6476,CUST1344,2024-12-22 14:27:14.000,P102,Fashion,21600.0,2
ORD6480,CUST1063,2025-01-05 17:39:02.000,P100,Electronics,49100.0,3
ORD6482,CUST1333,2024-12-10 20:41:11.000,P105,Homeware,10600.0,1
ORD6501,CUST1273,2025-02-25 08:46:59.000,P105,Accessories,46200.0,1
ORD6504,CUST1098,2025-02-03 04:24:15.000,P100,Fashion,3600.0,1
ORD6505,CUST1143,2024-12-23 04:56:32.000,P100,Beauty,3500.0,1
ORD6520,CUST1286,2025-01-15 16:03:10.000,P100,Beauty,43900.0,1
ORD6525,CUST1495,2025-04-01 20:35:34.000,P100,Electronics,17800.0,1
ORD6532,CUST1196,2024-12-23 04:59:28.000,P105,Health,35600.0,1
ORD6533,CUST1089,2025-01-21 12:29:11.000,P102,Fashion,24100.0,1
ORD6541,CUST1099,2024-12-31 12:18:28.000,P100,Fashion,14700.0,1
ORD6566,CUST1464,2025-03-17 11:27:14.000,P102,Health,39300.0,1
ORD6573,CUST1398,2025-01-28 17:26:27.000,P102,Accessories,33100.0,2
ORD6599,CUST1470,2024-12-10 21:58:19.000,P100,Fashion,45200.0,1
ORD6626,CUST1074,2024-12-22 05:58:57.000,P103,Homeware,32200.0,1
ORD6634,CUST1028,2025-02-14 17:00:14.000,P103,Accessories,42500.0,1
ORD6650,CUST1250,2024-12-18 03:09:10.000,P100,Health,48800.0,1
ORD6660,CUST1245,2025-03-19 17:04:00.000,P101,Electronics,41500.0,1
ORD6669,CUST1141,2024-12-09 18:06:19.000,P104,Accessories,32800.0,2
ORD6670,CUST1089,2025-03-29 00:30:38.000,P101,Health,45100.0,2
ORD6683,CUST1134,2025-02-21 08:59:47.000,P104,Fashion,8600.0,1
ORD6716,CUST1327,2025-02-05 21:14:10.000,P105,Health,29700.0,2
ORD6725,CUST1282,2025-04-05 02:08:28.000,P105,Fashion,8600.0,1
ORD6726,CUST1356,2025-02-20 09:30:52.000,P103,Accessories,43500.0,1
ORD6743,CUST1390,2025-02-14 14:20:44.000,P104,Homeware,44400.0,1
ORD6748,CUST1335,2025-02-28 22:15:44.000,P105,Fashion,23000.0,1
ORD6756,CUST1018,2025-03-04 04:57:48.000,P104,Electronics,5300.0,2
ORD6766,CUST1472,2024-12-15 21:29:13.000,P105,Electronics,47600.0,1
ORD6773,CUST1485,2025-03-04 01:49:17.000,P102,Accessories,20200.0,1
ORD6805,CUST1073,2025-02-23 19:11:24.000,P100,Health,8200.0,1
ORD6818,CUST1489,2025-01-12 17:26:31.000,P104,Electronics,30000.0,1
ORD6845,CUST1443,2025-02-05 04:14:03.000,P105,Electronics,45600.0,1
ORD6874,CUST1257,2025-01-19 03:08:18.000,P100,Accessories,20000.0,1
ORD6900,CUST1497,2025-02-20 04:58:06.000,P105,Accessories,35500.0,2
ORD6910,CUST1018,2025-02-27 10:31:27.000,P102,Homeware,21400.0,1
ORD6912,CUST1011,2025-03-10 18:19:07.000,P103,Accessories,3500.0,1
ORD6926,CUST1056,2025-02-11 19:48:10.000,P102,Beauty,47400.0,1
ORD6935,CUST1339,2025-02-04 05:31:41.000,P104,Health,47700.0,1
ORD6937,CUST1123,2025-02-07 08:50:49.000,P105,Electronics,32000.0,1
ORD6942,CUST1419,2025-02-02 12:39:19.000,P101,Homeware,26800.0,2
ORD6953,CUST1272,2025-01-10 14:08:12.000,P103,Beauty,6400.0,1
ORD6969,CUST1175,2025-03-27 03:52:23.000,P105,Accessories,35100.0,3
ORD6980,CUST1229,2025-02-15 05:41:05.000,P101,Electronics,43800.0,1
ORD7005,CUST1122,2025-03-16 01:05:14.000,P103,Homeware,42200.0,2
ORD7011,CUST1363,2025-03-23 05:08:35.000,P101,Accessories,22500.0,3
ORD7021,CUST1042,2024-12-19 22:50:46.000,P104,Fashion,27900.0,1
ORD7041,CUST1317,2025-01-03 07:24:03.000,P101,Fashion,41500.0,1
ORD7049,CUST1453,2024-12-28 18:29:27.000,P102,Electronics,42600.0,1
ORD7060,CUST1203,2024-12-20 21:05:07.000,P105,Electronics,46800.0,3
ORD7061,CUST1438,2025-03-15 20:38:07.000,P103,Accessories,12800.0,1
ORD7068,CUST1037,2025-03-05 13:58:11.000,P105,Homeware,25600.0,1
ORD7084,CUST1173,2025-02-10 02:41:50.000,P105,Homeware,12100.0,1
ORD7090,CUST1278,2025-01-28 10:50:00.000,P103,Fashion,36500.0,1
ORD7096,CUST1297,2025-02-07 11:12:05.000,P104,Electronics,30600.0,1
ORD7107,CUST1059,2024-12-07 07:15:36.000,P101,Accessories,12900.0,2
ORD7141,CUST1158,2025-01-15 20:29:05.000,P102,Accessories,31100.0,1
ORD7168,CUST1465,2025-01-30 11:37:27.000,P102,Electronics,17500.0,1
ORD7170,CUST1175,2025-03-18 17:06:43.000,P103,Health,7900.0,2
ORD7186,CUST1144,2025-03-03 06:05:11.000,P104,Electronics,10300.0,1
ORD7196,CUST1093,2025-02-17 18:20:52.000,P103,Electronics,4100.0,1
ORD7204,CUST1444,2025-03-14 07:04:23.000,P103,Fashion,36200.0,2
ORD7205,CUST1468,2025-03-05 00:16:51.000,P100,Beauty,49800.0,2
ORD7219,CUST1219,2025-01-08 01:18:59.000,P101,Electronics,38200.0,1
ORD7220,CUST1424,2025-01-21 12:28:55.000,P101,Beauty,14100.0,1
ORD7221,CUST1107,2024-12-19 00:00:55.000,P101,Electronics,23200.0,1
ORD7237,CUST1370,2025-02-01 02:06:28.000,P101,Accessories,3000.0,1
ORD7241,CUST1377,2025-04-04 17:11:14.000,P104,Homeware,26200.0,1
ORD7253,CUST1450,2024-12-28 17:34:44.000,P100,Fashion,27700.0,1
ORD7258,CUST1019,2024-12-24 10:06:08.000,P101,Accessories,19200.0,1
ORD7277,CUST1174,2025-04-02 10:39:55.000,P103,Fashion,8700.0,1
ORD7310,CUST1285,2025-04-05 02:59:55.000,P100,Homeware,39600.0,2
ORD7317,CUST1121,2025-03-04 19:16:31.000,P101,Accessories,20800.0,1
ORD7338,CUST1120,2025-01-16 17:51:01.000,P105,Health,25700.0,1
ORD7346,CUST1129,2025-01-04 14:19:30.000,P102,Homeware,39000.0,1
ORD7353,CUST1110,2025-04-06 03:03:13.000,P104,Electronics,7700.0,1
ORD7367,CUST1080,2024-12-16 15:13:30.000,P101,Homeware,40000.0,1
ORD7374,CUST1445,2025-01-20 17:29:17.000,P102,Fashion,19500.0,1
ORD7384,CUST1029,2025-02-18 16:17:03.000,P105,Electronics,35900.0,1
ORD7404,CUST1305,2024-12-11 18:13:59.000,P104,Beauty,20100.0,1
ORD7422,CUST1441,2025-02-20 04:44:00.000,P102,Beauty,38600.0,2
ORD7435,CUST1171,2025-02-09 20:14:38.000,P100,Accessories,7300.0,1
ORD7484,CUST1492,2025-02-09 17:59:10.000,P101,Beauty,18300.0,3
ORD7486,CUST1213,2025-03-12 04:09:46.000,P105,Beauty,47100.0,1
ORD7494,CUST1301,2025-02-10 11:51:23.000,P100,Accessories,8700.0,3
ORD7495,CUST1110,2025-01-03 06:58:08.000,P101,Fashion,45200.0,2
ORD7500,CUST1014,2025-03-31 01:50:06.000,P105,Health,13900.0,1
ORD7502,CUST1301,2025-02-04 23:08:27.000,P104,Electronics,48200.0,2
ORD7548,CUST1246,2025-02-27 10:55:48.000,P104,Electronics,35500.0,1
ORD7550,CUST1329,2025-02-26 13:23:15.000,P104,Accessories,3400.0,1
ORD7574,CUST1108,2025-03-14 12:27:15.000,P101,Electronics,14900.0,1
ORD7581,CUST1074,2024-12-07 07:37:04.000,P100,Electronics,47600.0,1
ORD7592,CUST1194,2025-01-04 19:26:33.000,P100,Health,47200.0,1
ORD7597,CUST1404,2024-12-07 10:04:01.000,P101,Electronics,35300.0,1
ORD7623,CUST1476,2025-01-12 05:28:53.000,P104,Electronics,44200.0,1
ORD7627,CUST1000,2025-03-04 23:38:16.000,P103,Health,43500.0,1
ORD7642,CUST1492,2025-02-17 04:07:43.000,P102,Beauty,38100.0,1
ORD7647,CUST1230,2024-12-11 23:31:45.000,P102,Accessories,11700.0,1
ORD7649,CUST1073,2024-12-25 03:40:51.000,P101,Health,40100.0,1
ORD7669,CUST1292,2025-02-27 09:11:37.000,P101,Accessories,25100.0,1
ORD7687,CUST1460,2025-01-10 09:45:07.000,P101,Beauty,27900.0,2
ORD7695,CUST1101,2025-02-25 05:19:27.000,P100,Beauty,27600.0,2
ORD7701,CUST1310,2025-01-28 19:53:05.000,P102,Fashion,14900.0,3
ORD7722,CUST1336,2025-03-24 01:32:57.000,P102,Accessories,20300.0,1
ORD7735,CUST1456,2025-01-19 13:36:47.000,P104,Accessories,35900.0,1
ORD7774,CUST1306,2025-03-29 05:26:29.000,P100,Health,9700.0,1
ORD7790,CUST1420,2025-01-09 10:38:24.000,P104,Fashion,49700.0,1
ORD7792,CUST1495,2025-03-28 09:39:31.000,P104,Fashion,4900.0,1
ORD7817,CUST1213,2025-01-13 13:39:46.000,P102,Health,9900.0,2
ORD7839,CUST1413,2025-02-28 00:53:02.000,P104,Fashion,47900.0,1
ORD7869,CUST1127,2025-01-09 10:40:08.000,P101,Fashion,28800.0,1
ORD7871,CUST1177,2025-01-11 22:01:18.000,P105,Homeware,14700.0,2
ORD7885,CUST1344,2025-01-20 02:25:43.000,P100,Beauty,22000.0,1
ORD7904,CUST1417,2025-03-09 20:53:26.000,P102,Fashion,49400.0,1
ORD7912,CUST1482,2025-01-29 01:42:08.000,P101,Health,39700.0,1
ORD7932,CUST1492,2024-12-24 07:57:38.000,P105,Homeware,10900.0,1
ORD7938,CUST1362,2024-12-09 14:28:08.000,P105,Beauty,47700.0,1
ORD7948,CUST1460,2025-02-15 10:13:32.000,P100,Beauty,21700.0,1
ORD7971,CUST1366,2025-04-03 16:50:53.000,P102,Homeware,45400.0,1
ORD7990,CUST1094,2025-03-04 08:35:27.000,P102,Homeware,49100.0,1
ORD7997,CUST1334,2025-01-18 10:05:50.000,P104,Accessories,15400.0,2
ORD5006,CUST1387,2024-12-25 17:56:20.000,P101,Beauty,35800.0,2
ORD5007,CUST1124,2025-03-23 23:56:07.000,P104,Electronics,36300.0,2
ORD5014,CUST1128,2024-12-27 00:02:39.000,P101,Health,24000.0,1
ORD5035,CUST1040,2025-03-27 00:41:03.000,P104,Beauty,24300.0,1
ORD5046,CUST1012,2024-12-09 04:52:54.000,P101,Fashion,39800.0,2
ORD5069,CUST1442,2025-01-08 06:21:37.000,P104,Beauty,10400.0,1
ORD5095,CUST1456,2024-12-19 05:22:19.000,P105,Beauty,15100.0,1
ORD5141,CUST1400,2025-03-26 14:04:24.000,P104,Fashion,39800.0,2
ORD5150,CUST1383,2024-12-16 00:40:06.000,P105,Beauty,30400.0,1
ORD5180,CUST1063,2025-01-30 00:55:07.000,P102,Beauty,22700.0,1
ORD5195,CUST1059,2024-12-15 09:19:21.000,P105,Electronics,16600.0,1
ORD5197,CUST1123,2025-03-24 17:32:26.000,P101,Homeware,43000.0,1
ORD5234,CUST1444,2025-01-14 23:20:26.000,P102,Health,43500.0,2
ORD5237,CUST1132,2024-12-28 04:35:31.000,P103,Health,27100.0,1
ORD5260,CUST1270,2025-03-17 09:57:32.000,P102,Homeware,42700.0,1
ORD5286,CUST1134,2025-03-01 07:51:25.000,P105,Accessories,37000.0,2
ORD5290,CUST1044,2025-02-20 10:12:42.000,P102,Fashion,30200.0,1
ORD5300,CUST1115,2025-02-05 01:12:05.000,P103,Beauty,17700.0,2
ORD5306,CUST1429,2024-12-26 10:02:47.000,P105,Beauty,18000.0,1
ORD5333,CUST1219,2025-03-21 18:52:40.000,P101,Beauty,5800.0,1
ORD5338,CUST1118,2025-04-02 01:31:27.000,P105,Homeware,45700.0,1
ORD5354,CUST1318,2025-01-25 13:35:52.000,P100,Homeware,4100.0,1
ORD5360,CUST1050,2024-12-21 11:15:58.000,P100,Homeware,37400.0,1
ORD5388,CUST1244,2025-03-21 09:26:11.000,P104,Health,26100.0,1
ORD5408,CUST1185,2025-01-14 21:26:38.000,P100,Accessories,29000.0,1
ORD5414,CUST1346,2025-01-16 15:29:40.000,P101,Fashion,8800.0,1
ORD5415,CUST1245,2024-12-18 09:36:46.000,P100,Fashion,20500.0,1
ORD5416,CUST1393,2025-01-21 22:35:47.000,P105,Electronics,16400.0,2
ORD5436,CUST1053,2025-01-16 00:16:19.000,P102,Accessories,31500.0,1
ORD5453,CUST1156,2025-01-07 07:41:47.000,P104,Homeware,6800.0,1
ORD5464,CUST1058,2025-03-03 18:12:13.000,P103,Fashion,42500.0,1
ORD5472,CUST1364,2025-03-14 18:07:18.000,P105,Beauty,9600.0,1
ORD5478,CUST1000,2024-12-21 05:31:24.000,P100,Electronics,34600.0,1
ORD5482,CUST1043,2025-01-27 00:32:55.000,P104,Electronics,19400.0,2
ORD5485,CUST1497,2024-12-24 15:36:51.000,P100,Beauty,19600.0,1
ORD5488,CUST1394,2025-03-12 10:47:29.000,P100,Homeware,13100.0,1
ORD5494,CUST1405,2025-01-03 11:06:33.000,P104,Accessories,31200.0,1
ORD5515,CUST1335,2025-02-18 22:07:32.000,P104,Electronics,37700.0,1
ORD5537,CUST1208,2025-03-21 21:17:56.000,P101,Fashion,29900.0,1
ORD5552,CUST1093,2024-12-29 06:19:25.000,P101,Accessories,30100.0,1
ORD5586,CUST1027,2025-02-22 07:28:17.000,P100,Fashion,25100.0,1
ORD5597,CUST1382,2025-03-02 04:44:42.000,P105,Health,3600.0,1
ORD5600,CUST1413,2024-12-07 01:00:45.000,P102,Homeware,42000.0,1
ORD5615,CUST1353,2024-12-19 03:13:28.000,P100,Health,49600.0,1
ORD5619,CUST1152,2025-02-26 12:59:43.000,P104,Beauty,29200.0,1
ORD5645,CUST1272,2025-02-09 23:39:53.000,P105,Health,39300.0,1
ORD5668,CUST1129,2025-04-03 09:58:28.000,P101,Electronics,25700.0,1
ORD5669,CUST1002,2025-01-31 03:20:58.000,P100,Health,38300.0,1
ORD5685,CUST1073,2025-03-20 21:56:33.000,P101,Health,45100.0,1
ORD5696,CUST1478,2025-03-13 03:57:34.000,P103,Homeware,13600.0,1
ORD5708,CUST1116,2025-01-18 18:55:57.000,P103,Homeware,27200.0,1
ORD5710,CUST1362,2024-12-19 15:28:08.000,P100,Homeware,22000.0,1
ORD5724,CUST1463,2025-01-12 07:01:23.000,P100,Accessories,45200.0,1
ORD5728,CUST1159,2024-12-08 13:48:40.000,P105,Beauty,49300.0,2
ORD5740,CUST1243,2025-03-15 17:13:59.000,P105,Fashion,43100.0,1
ORD5761,CUST1349,2025-02-21 10:15:45.000,P101,Beauty,36900.0,1
ORD5767,CUST1094,2025-02-20 09:32:07.000,P103,Health,10600.0,2
ORD5776,CUST1172,2024-12-20 23:14:24.000,P102,Health,21800.0,1
ORD5785,CUST1231,2025-01-24 07:37:38.000,P103,Beauty,13100.0,1
ORD5786,CUST1280,2025-02-28 11:17:38.000,P102,Beauty,48600.0,2
ORD5789,CUST1088,2025-02-26 02:53:35.000,P104,Electronics,38100.0,1
ORD5790,CUST1162,2025-01-13 08:24:33.000,P101,Electronics,12600.0,1
ORD5815,CUST1186,2024-12-17 11:34:36.000,P103,Homeware,18900.0,2
ORD5816,CUST1295,2025-02-09 11:54:01.000,P103,Electronics,34900.0,1
ORD5823,CUST1063,2025-01-09 13:20:02.000,P102,Health,39300.0,1
ORD5836,CUST1434,2024-12-06 10:15:22.000,P105,Beauty,5700.0,1
ORD5845,CUST1381,2025-01-09 06:53:55.000,P105,Homeware,18800.0,1
ORD5858,CUST1331,2025-02-10 18:53:16.000,P100,Health,35600.0,1
ORD5894,CUST1383,2025-03-19 15:31:36.000,P105,Fashion,20700.0,1
ORD5916,CUST1343,2025-02-26 14:12:34.000,P102,Electronics,25300.0,2
ORD5924,CUST1265,2025-02-14 09:39:01.000,P102,Homeware,30400.0,2
ORD5925,CUST1447,2024-12-20 07:24:04.000,P105,Accessories,20900.0,1
ORD5945,CUST1357,2025-02-28 03:06:33.000,P101,Fashion,41200.0,1
ORD5947,CUST1162,2025-01-04 04:20:33.000,P101,Homeware,5000.0,1
ORD5960,CUST1255,2025-03-15 11:58:00.000,P104,Fashion,45300.0,1
ORD5967,CUST1119,2025-03-06 17:27:18.000,P105,Accessories,32300.0,1
ORD5995,CUST1179,2025-01-24 03:51:50.000,P102,Accessories,24100.0,2
ORD6001,CUST1289,2024-12-11 20:24:29.000,P101,Electronics,13100.0,1
ORD6013,CUST1417,2025-02-25 13:02:38.000,P103,Accessories,36500.0,1
ORD6059,CUST1380,2025-03-29 19:27:08.000,P103,Electronics,21800.0,1
ORD6060,CUST1004,2025-02-16 23:23:38.000,P101,Health,50000.0,2
ORD6088,CUST1142,2024-12-26 20:16:12.000,P105,Fashion,25200.0,2
ORD6089,CUST1154,2025-03-27 19:54:32.000,P104,Accessories,39500.0,1
ORD6125,CUST1438,2025-04-03 09:40:44.000,P101,Health,5500.0,1
ORD6140,CUST1420,2025-01-27 05:54:31.000,P101,Fashion,39700.0,1
ORD6151,CUST1217,2024-12-22 11:32:20.000,P102,Homeware,20000.0,2
ORD6162,CUST1351,2025-03-11 14:42:50.000,P102,Electronics,30200.0,1
ORD6174,CUST1293,2025-03-08 16:23:13.000,P100,Fashion,19100.0,1
ORD6178,CUST1249,2024-12-23 22:09:09.000,P102,Accessories,28000.0,1
ORD6218,CUST1426,2025-04-01 20:26:41.000,P103,Accessories,45400.0,1
ORD6219,CUST1396,2025-01-22 10:11:57.000,P100,Health,27900.0,1
ORD6233,CUST1379,2025-03-12 20:50:23.000,P104,Accessories,45100.0,3
ORD6250,CUST1099,2025-02-25 14:49:50.000,P102,Health,41900.0,1
ORD6318,CUST1255,2025-03-28 23:55:32.000,P105,Fashion,32600.0,1
ORD6354,CUST1303,2025-01-22 04:28:20.000,P103,Beauty,36300.0,1
ORD6391,CUST1097,2025-03-06 20:09:39.000,P100,Fashion,48500.0,2
ORD6402,CUST1176,2025-01-04 02:51:03.000,P102,Homeware,28700.0,1
ORD6407,CUST1070,2025-01-17 01:13:56.000,P103,Health,34800.0,1
ORD6429,CUST1151,2024-12-26 05:57:47.000,P105,Accessories,49700.0,1
ORD6443,CUST1227,2025-01-20 14:49:31.000,P103,Health,50000.0,1
ORD6514,CUST1017,2025-02-16 00:44:48.000,P100,Electronics,10500.0,3
ORD6523,CUST1486,2024-12-14 01:34:21.000,P101,Electronics,10600.0,1
ORD6529,CUST1118,2025-01-03 18:37:35.000,P100,Health,16500.0,1
ORD6538,CUST1009,2024-12-18 23:06:07.000,P105,Health,20100.0,1
ORD6559,CUST1276,2025-03-11 23:48:25.000,P105,Fashion,41900.0,1
ORD6598,CUST1208,2025-03-22 19:04:20.000,P100,Beauty,35900.0,1
ORD6605,CUST1345,2024-12-31 12:54:06.000,P100,Beauty,19900.0,1
ORD6617,CUST1225,2024-12-25 14:11:54.000,P103,Electronics,47500.0,1
ORD6628,CUST1192,2025-04-01 05:57:20.000,P100,Beauty,5900.0,1
ORD6639,CUST1086,2025-02-21 11:28:17.000,P100,Health,37700.0,1
ORD6640,CUST1135,2024-12-22 21:48:09.000,P100,Beauty,41900.0,2
ORD6661,CUST1475,2025-03-14 12:10:54.000,P103,Beauty,31400.0,3
ORD6671,CUST1132,2025-01-23 20:05:32.000,P101,Health,12200.0,1
ORD6687,CUST1485,2025-02-04 00:13:22.000,P102,Electronics,45500.0,1
ORD6697,CUST1220,2024-12-31 13:34:58.000,P103,Health,29000.0,1
ORD6699,CUST1046,2024-12-25 21:21:21.000,P101,Homeware,34200.0,1
ORD6751,CUST1017,2024-12-11 19:59:50.000,P103,Beauty,29300.0,1
ORD6752,CUST1338,2025-02-11 10:42:08.000,P105,Homeware,15800.0,1
ORD6777,CUST1379,2025-01-26 00:41:52.000,P104,Health,44400.0,1
ORD6788,CUST1425,2025-03-06 17:41:35.000,P100,Health,26500.0,2
ORD6808,CUST1489,2025-03-26 12:32:38.000,P103,Fashion,6200.0,1
ORD6815,CUST1467,2025-01-29 12:22:34.000,P100,Beauty,22300.0,1
ORD6816,CUST1388,2025-01-20 02:05:14.000,P105,Accessories,18900.0,1
ORD6859,CUST1089,2025-01-12 04:03:48.000,P100,Fashion,4800.0,1
ORD6999,CUST1382,2025-02-07 16:08:20.000,P100,Health,11200.0,3
ORD7000,CUST1458,2025-03-12 05:48:35.000,P105,Beauty,10100.0,2
ORD7004,CUST1380,2025-02-14 01:29:00.000,P100,Beauty,29800.0,1
ORD7008,CUST1158,2025-03-20 05:07:37.000,P100,Health,23500.0,1
ORD7019,CUST1051,2025-01-27 10:03:21.000,P100,Health,21300.0,2
ORD7023,CUST1258,2025-03-06 17:17:55.000,P103,Beauty,9500.0,2
ORD7026,CUST1499,2025-03-07 08:16:23.000,P105,Fashion,23700.0,1
ORD7030,CUST1460,2024-12-27 02:14:50.000,P101,Fashion,7700.0,1
ORD7056,CUST1101,2025-01-10 06:45:57.000,P101,Fashion,40300.0,2
ORD7058,CUST1184,2025-02-01 15:34:18.000,P103,Beauty,17500.0,1
ORD7071,CUST1176,2025-04-01 03:43:16.000,P104,Homeware,12400.0,1
ORD7079,CUST1165,2025-02-16 03:32:15.000,P100,Beauty,28200.0,1
ORD7080,CUST1310,2025-03-19 04:46:58.000,P103,Electronics,32400.0,1
ORD7081,CUST1246,2025-03-18 10:12:49.000,P103,Homeware,12500.0,1
ORD7085,CUST1063,2025-01-19 02:21:44.000,P102,Electronics,19000.0,1
ORD7092,CUST1329,2025-01-10 10:47:21.000,P100,Electronics,11000.0,1
ORD7119,CUST1045,2025-01-20 20:20:47.000,P100,Health,46700.0,1
ORD7136,CUST1310,2025-02-14 16:05:58.000,P101,Electronics,33800.0,1
ORD7156,CUST1123,2024-12-07 16:07:12.000,P102,Health,42800.0,1
ORD7164,CUST1223,2025-03-19 13:32:53.000,P101,Beauty,20600.0,1
ORD7184,CUST1032,2025-03-31 04:07:43.000,P102,Accessories,4900.0,1
ORD7207,CUST1217,2024-12-26 01:39:55.000,P105,Health,13200.0,1
ORD7208,CUST1148,2025-01-06 18:42:24.000,P100,Homeware,13800.0,2
ORD7238,CUST1451,2025-02-25 03:31:01.000,P105,Accessories,49800.0,2
ORD7245,CUST1345,2025-03-18 09:29:23.000,P100,Beauty,13300.0,1
ORD7261,CUST1321,2024-12-15 10:18:01.000,P101,Health,27900.0,3
ORD7265,CUST1416,2024-12-29 17:38:15.000,P100,Homeware,16900.0,1
ORD7279,CUST1048,2025-02-28 17:42:33.000,P101,Fashion,46800.0,1
ORD7280,CUST1336,2025-01-08 13:11:36.000,P101,Electronics,41000.0,1
ORD7288,CUST1387,2025-03-04 03:15:56.000,P102,Electronics,18800.0,1
ORD7302,CUST1209,2024-12-15 21:37:36.000,P101,Fashion,37000.0,1
ORD7308,CUST1146,2024-12-20 02:33:28.000,P100,Accessories,38500.0,3
ORD7318,CUST1130,2025-01-04 16:50:46.000,P105,Health,16500.0,1
ORD7327,CUST1081,2025-04-04 13:56:08.000,P105,Health,8200.0,1
ORD7349,CUST1069,2025-02-17 17:45:24.000,P102,Beauty,32700.0,1
ORD7369,CUST1151,2025-02-21 13:58:08.000,P103,Accessories,29200.0,1
ORD7371,CUST1346,2025-02-17 21:52:44.000,P101,Health,40700.0,1
ORD7397,CUST1296,2024-12-17 09:58:41.000,P104,Fashion,29700.0,1
ORD7401,CUST1018,2025-03-11 19:02:44.000,P104,Health,31100.0,1
ORD7407,CUST1202,2025-02-02 13:39:55.000,P102,Homeware,37900.0,2
ORD7411,CUST1379,2024-12-29 19:46:49.000,P104,Health,30400.0,1
ORD7412,CUST1303,2025-01-19 08:14:17.000,P101,Health,21000.0,1
ORD7417,CUST1466,2025-03-14 13:44:04.000,P104,Beauty,48700.0,1
ORD7438,CUST1477,2025-01-19 11:04:14.000,P100,Electronics,46400.0,1
ORD7473,CUST1242,2025-03-21 21:20:32.000,P104,Electronics,48600.0,1
ORD7482,CUST1139,2025-01-02 23:09:57.000,P101,Accessories,9500.0,1
ORD7513,CUST1049,2025-03-24 18:14:05.000,P101,Health,37800.0,1
ORD7515,CUST1132,2025-01-20 05:30:59.000,P104,Fashion,16200.0,1
ORD7531,CUST1132,2025-01-12 06:28:59.000,P101,Fashion,32100.0,1
ORD7564,CUST1400,2024-12-14 08:34:22.000,P102,Electronics,22300.0,2
ORD7571,CUST1097,2025-01-19 18:05:55.000,P100,Fashion,6100.0,1
ORD7595,CUST1142,2025-01-08 08:30:52.000,P101,Fashion,10500.0,2
ORD7618,CUST1311,2025-03-09 11:36:27.000,P101,Beauty,25500.0,3
ORD7670,CUST1393,2024-12-27 07:12:33.000,P103,Electronics,6900.0,1
ORD7672,CUST1203,2024-12-30 19:39:46.000,P105,Homeware,23900.0,1
ORD7679,CUST1367,2024-12-13 03:52:45.000,P103,Health,33500.0,1
ORD7690,CUST1410,2025-04-01 06:10:23.000,P103,Accessories,4700.0,1
ORD7710,CUST1181,2025-01-01 07:03:44.000,P100,Electronics,26800.0,1
ORD7721,CUST1367,2024-12-07 02:12:14.000,P104,Homeware,40400.0,1
ORD7726,CUST1188,2024-12-17 16:37:07.000,P100,Beauty,41300.0,1
ORD7728,CUST1498,2025-04-06 16:24:06.000,P105,Homeware,23100.0,1
ORD7739,CUST1057,2024-12-22 21:15:11.000,P104,Homeware,15500.0,1
ORD7761,CUST1242,2025-01-26 16:20:43.000,P101,Beauty,35000.0,2
ORD7782,CUST1092,2024-12-11 10:02:48.000,P102,Electronics,11200.0,1
ORD7815,CUST1355,2025-02-06 15:48:15.000,P105,Health,49200.0,1
ORD7823,CUST1074,2024-12-15 09:49:15.000,P100,Health,23800.0,1
ORD7832,CUST1028,2025-03-14 09:46:20.000,P105,Beauty,40100.0,1
ORD7851,CUST1144,2025-04-03 18:34:37.000,P105,Fashion,43300.0,1
ORD7855,CUST1342,2025-01-12 15:48:15.000,P100,Accessories,7800.0,1
ORD7878,CUST1379,2025-03-02 14:53:34.000,P102,Fashion,35300.0,2
ORD7891,CUST1072,2024-12-29 21:53:36.000,P103,Accessories,19400.0,1
ORD7907,CUST1146,2024-12-17 17:17:12.000,P101,Health,13200.0,1
ORD7925,CUST1039,2025-02-24 12:32:42.000,P105,Health,13900.0,3
ORD7931,CUST1006,2025-01-25 04:27:12.000,P101,Health,43000.0,2
ORD7947,CUST1118,2025-03-22 02:24:46.000,P105,Health,42200.0,1
ORD7949,CUST1469,2024-12-25 08:38:43.000,P105,Homeware,30300.0,1
ORD7975,CUST1493,2025-04-02 15:19:19.000,P102,Fashion,35200.0,1
ORD7976,CUST1106,2025-03-27 10:27:56.000,P105,Homeware,19700.0,1
ORD7980,CUST1215,2024-12-15 19:09:59.000,P105,Health,3500.0,2
ORD7981,CUST1065,2025-03-17 15:15:39.000,P104,Homeware,37500.0,1
ORD5004,CUST1391,2025-01-30 05:39:22.000,P102,Health,28000.0,1
ORD5026,CUST1197,2025-02-24 05:58:17.000,P101,Fashion,25600.0,1
ORD5050,CUST1128,2025-01-05 01:14:49.000,P102,Electronics,39400.0,1
ORD5065,CUST1273,2024-12-18 18:17:26.000,P101,Health,38800.0,1
ORD5075,CUST1350,2024-12-07 18:52:31.000,P102,Beauty,44800.0,1
ORD5107,CUST1409,2025-01-09 17:17:19.000,P100,Health,40800.0,1
ORD5112,CUST1135,2025-04-06 14:05:43.000,P105,Homeware,21400.0,1
ORD5137,CUST1247,2025-02-24 12:31:56.000,P101,Health,13000.0,1
ORD5139,CUST1401,2025-01-12 18:45:50.000,P102,Beauty,27500.0,1
ORD5147,CUST1153,2024-12-06 13:12:59.000,P101,Homeware,48700.0,2
ORD5152,CUST1013,2024-12-20 19:27:41.000,P100,Fashion,33700.0,1
